Whetstone Mountains,49514,Valid,H5,2138.74,Fell,2009,31.96185,-110.434183,"(31.96185, -110.434183)",7,5
Wiluna,24281,Valid,H5,150000,Fell,1967,-26.59278,120.32833,"(-26.59278, 120.32833)",,
Witklip Farm,24321,Valid,H5,22,Fell,1918,-26,30,"(-26.0, 30.0)",,
Witsand Farm,24322,Valid,LL4,66,Fell,1932,-28.66667,18.91667,"(-28.66667, 18.91667)",,
Wittekrantz,24323,Valid,L5,2200,Fell,1880,-32.5,23,"(-32.5, 23.0)",,
Wolamo,24324,Valid,OC,166.4,Fell,1964,9,39,"(9.0, 39.0)",,
Wold Cottage,24325,Valid,L6,25000,Fell,1795,54.13667,-0.41333,"(54.13667, -0.41333)",,
Woolgorong,24334,Valid,L6,36000,Fell,1960,-27.75,115.83333,"(-27.75, 115.83333)",,
Worden,24337,Valid,L5,1551,Fell,1997,42.38467,-83.6115,"(42.38467, -83.6115)",50,366
Wuan,24340,Valid,H6,50000,Fell,1986,36.75,114.25,"(36.75, 114.25)",,
Wuzhi,24342,Valid,Stone-uncl,,Fell,1931,35.13333,113.33333,"(35.13333, 113.33333)",,
Xi Ujimgin,24345,Valid,L/LL6-an,5900,Fell,1980,44.66667,117.5,"(44.66667, 117.5)",,
Xingyang,24346,Valid,H6,75500,Fell,1977,32.33333,114.31667,"(32.33333, 114.31667)",,
Yafa,24351,Valid,H5,5700,Fell,2000,13.71111,45.17,"(13.71111, 45.17)",,
Yambo,30345,Valid,H5,4,Fell,1951,1,22.5,"(1.0, 22.5)",,
Yangchiang,30348,Valid,H5,20000,Fell,1954,21.83333,111.83333,"(21.83333, 111.83333)",,
Yanzhuang,30350,Valid,H6,3500,Fell,1990,24.56667,114.16667,"(24.56667, 114.16667)",,
Yardymly,30352,Valid,"Iron, IAB complex",150200,Fell,1959,38.93333,48.25,"(38.93333, 48.25)",,
Yatoor,30358,Valid,H5,13600,Fell,1852,14.3,79.76667,"(14.3, 79.76667)",,
Yonozu,30366,Valid,H4/5,31650,Fell,1837,37.75,139,"(37.75, 139.0)",,
Yorktown (New York),30370,Valid,L5,250,Fell,1869,41.28333,-73.81667,"(41.28333, -73.81667)",47,2185
Yoshiki,30372,Valid,Stone-uncl,0.1,Fell,1928,34.16667,131.45,"(34.16667, 131.45)",,
Yukan,30377,Valid,LL6,4800,Fell,1931,28.71667,116.61667,"(28.71667, 116.61667)",,
Yurtuk,30378,Valid,Howardite,1472,Fell,1936,47.31667,35.36667,"(47.31667, 35.36667)",,
Zaborzika,30379,Valid,L6,3867,Fell,1818,50.28333,27.68333,"(50.28333, 27.68333)",,
Zabrodje,30380,Valid,L6,3000,Fell,1893,55.18333,27.91667,"(55.18333, 27.91667)",,
Zag,30384,Valid,H3-6,175000,Fell,1998,27.33333,-9.33333,"(27.33333, -9.33333)",,
Zagami,30386,Valid,Martian (shergottite),18000,Fell,1962,11.73333,7.08333,"(11.73333, 7.08333)",,
Zaisan,30388,Valid,H5,463,Fell,1963,47.5,83,"(47.5, 83.0)",,
Zaisho,30389,Valid,"Pallasite, PMG-an",330,Fell,1898,33.7,133.8,"(33.7, 133.8)",,
Zaoyang,30391,Valid,H5,14250,Fell,1984,32.3,112.75,"(32.3, 112.75)",,
Zavetnoe,30395,Valid,L6,800,Fell,1952,47.13333,43.9,"(47.13333, 43.9)",,
Zavid,30396,Valid,L6,95000,Fell,1897,44.4,19.11667,"(44.4, 19.11667)",,
Zebrak,30397,Valid,H5,2000,Fell,1824,49.88333,13.91667,"(49.88333, 13.91667)",,
Zemaitkiemis,30399,Valid,L6,44100,Fell,1933,55.3,25,"(55.3, 25.0)",,
Zhaodong,30404,Valid,L4,42000,Fell,1984,45.81667,125.91667,"(45.81667, 125.91667)",,
Zhovtnevyi,30407,Valid,H6,107000,Fell,1938,47.58333,37.25,"(47.58333, 37.25)",,
Zhuanghe,30408,Valid,H5,2900,Fell,1976,39.66667,122.98333,"(39.66667, 122.98333)",,
Zmenj,30411,Valid,Howardite,246,Fell,1858,51.83333,26.83333,"(51.83333, 26.83333)",,
Zomba,30412,Valid,L6,7500,Fell,1899,-15.18333,35.28333,"(-15.18333, 35.28333)",,
Zsadany,30413,Valid,H5,552,Fell,1875,46.93333,21.5,"(46.93333, 21.5)",,
Zvonkov,30415,Valid,H6,2568,Fell,1955,50.2,30.25,"(50.2, 30.25)",,
Abajo,4,Valid,H5,331,Found,1982,26.8,-105.41667,"(26.8, -105.41667)",,
Abar al' Uj 001,51399,Valid,H3.8,194.34,Found,2008,22.72192,48.95937,"(22.72192, 48.95937)",,
Abbott,5,Valid,H3-6,21100,Found,1951,36.3,-104.28333,"(36.3, -104.28333)",11,2537
Abernathy,7,Valid,L6,2914,Found,1941,33.85,-101.8,"(33.85, -101.8)",23,751
Abo,8,Valid,H,1.2,Found,1840,60.43333,22.3,"(60.43333, 22.3)",,
Abu Moharek,9,Valid,H4,4500,Found,1997,27.23944,29.83583,"(27.23944, 29.83583)",,
